file,n_haps,BIC
Inference_4_1234.out,4,49.6335
Inference_4_2345.out,4,49.6335
Inference_4_3456.out,4,49.6335
Inference_4_4567.out,4,49.6335
Inference_4_5678.out,4,49.6335
