-5.81672 -0.23782 
-0.216052 1.30548 
-0.797247 -0.160434 
-1.52 0.355208 
0.276959 -0.687104 
0.567969 0.208588 
2.54489 -0.637877 
5.21131 -6.10803 
3.34912 3.39537 
-0.840115 1.04713 
-2.86153 -4.70249 
-0.253903 0.35885 
3.11171 0.324682 
-1.45054 4.90929 
