0.346826 0.203426 
0.951278 -0.754302 
2.36738 1.02958 
-0.0831796 -0.841263 
0.346826 0.203426 
-1.57515 0.906925 
0.346826 0.203426 
-0.360314 0.878391 
0.0648695 -2.73828 
-0.796963 0.289006 
0.346826 0.203426 
1.38595 0.554864 
0.346826 0.203426 
-2.53267 -1.10961 
0.346826 0.203426 
0.346826 0.203426 
0.540176 1.31389 
0.346826 0.203426 
0.346826 0.203426 
